Datetime,Temperature_35m,Salinity_35m,Temperature_100m,Salinity_100m,Temperature_180m,Salinity_180m,Temperature_300m,Salinity_300m,Temperature_400m,Salinity_400m,Temperature_450m,Salinity_450m
2014-06-21 00:00:01+00:00,8.135078472222224,32.70971180555555,,,6.4812916666666665,33.94251666666667,5.749082638888889,33.99700833333333,,,4.976829166666667,34.09389791666667
2014-06-22 00:00:01+00:00,8.227797916666667,32.71613541666667,,,6.426152083333334,33.946527083333336,5.745234027777778,33.99885833333334,,,4.980741666666667,34.09524583333333
2014-06-23 00:00:01+00:00,8.309811805555556,32.66822083333333,,,6.414389583333334,33.94645,5.706914583333333,34.00012847222222,,,5.020535416666667,34.088074999999996
2014-06-24 00:00:01+00:00,9.070916666666667,32.34367708333333,,,6.472322916666666,33.94581458333334,5.756769444444444,33.995919444444446,,,5.04734375,34.08524583333334
2014-06-25 00:00:01+00:00,8.823786805555557,32.39734791666667,,,6.4780041666666675,33.94861458333333,5.792626388888889,33.99415902777778,,,5.092297916666666,34.07967083333333
2014-06-26 00:00:01+00:00,8.402284210526316,32.465284210526306,,,6.4311483870967745,33.95930967741936,5.744536263736265,33.99636153846154,,,5.130670967741936,34.075148387096775
2014-06-27 20:00:00+00:00,8.3461125,32.62585,7.1165875,33.68045,6.732200000000001,33.956125,5.892484615384614,33.996884615384616,,,5.2364999999999995,34.0779625
2014-06-28 00:00:00+00:00,8.351464583333334,32.5779375,7.103895833333333,33.700895833333334,6.668091666666666,33.95995208333333,5.890179166666666,34.00727222222222,,,5.2216458333333335,34.07985208333333
2014-06-29 00:00:00+00:00,8.110527083333332,32.670939583333336,7.100316666666667,33.734627083333336,6.683010416666666,33.959541666666674,5.926344444444445,34.00876180555555,,,5.264625,34.07559375
2014-06-30 00:00:00+00:00,7.862212499999999,32.83277291666667,7.07006875,33.740566666666666,6.5969291666666665,33.95452916666667,5.992082638888888,34.00392569444445,,,5.3036666666666665,34.070625
2014-07-01 00:00:00+00:00,7.8789625,32.91265833333333,7.075922916666666,33.758193750000004,6.559493749999999,33.96486875,5.990451388888889,34.005158333333334,,,5.345541666666667,34.065783333333336
2014-07-02 00:00:00+00:00,7.896720833333333,32.86407083333334,7.097808333333333,33.76605416666666,6.515745833333334,33.9660125,6.035532638888889,34.00200208333334,,,5.35625,34.06329375
2014-07-03 00:00:00+00:00,7.795168749999999,32.849525,7.063947916666667,33.75753958333333,6.535741666666667,33.96186458333333,6.043782638888889,33.99909652777777,,,5.384583333333333,34.06035833333333
2014-07-04 00:00:00+00:00,7.770639583333332,32.80279375,7.075889583333333,33.736681250000004,6.57279375,33.95552708333333,6.162813194444444,33.99050694444445,,,5.283979166666667,34.07433125
2014-07-05 00:00:00+00:00,7.8419,32.814131249999996,7.119325,33.73501875,6.617591666666667,33.95072291666667,6.1988,33.98817152777778,,,5.213041666666666,34.08451875
2014-07-06 00:00:00+00:00,7.843325,32.90060833333333,7.1718625000000005,33.74585833333333,6.634577083333333,33.95565416666667,6.248929861111111,33.984082638888886,,,5.218770833333333,34.08433125
2014-07-07 00:00:00+00:00,7.724466666666667,33.00072708333334,7.194447916666667,33.75273333333333,6.645924999999999,33.954137499999995,6.259558333333334,33.98358402777777,,,5.281312499999999,34.0757125
2014-07-08 00:00:00+00:00,7.867991666666666,32.90656041666667,7.177570833333333,33.765899999999995,6.6104062500000005,33.95884791666666,6.175465972222223,33.985092361111114,,,5.291645833333333,34.07423333333333
2014-07-09 00:00:00+00:00,7.78423125,32.99420625,7.193897916666667,33.770720833333336,6.590010416666668,33.959975,6.151836111111111,33.98682569444444,,,5.3325625,34.06747708333333
2014-07-10 00:00:00+00:00,7.617233333333334,33.06618125,7.220552083333334,33.789310416666666,6.568281250000001,33.96285208333333,6.1349736111111115,33.987568055555556,,,5.301458333333334,34.072375
2014-07-11 00:00:00+00:00,7.5862333333333325,33.0651375,7.249920833333334,33.78635416666667,6.527747916666667,33.966043750000004,6.138475694444444,33.98977083333333,,,5.373833333333333,34.06197083333333
2014-07-12 00:00:00+00:00,7.651106250000001,33.03069166666666,7.280322916666667,33.77324375,6.524085416666668,33.96059375,6.1818736111111106,33.98832986111111,,,5.33175,34.06638125
2014-07-13 00:00:00+00:00,7.789908333333334,32.95814166666667,7.2004687500000015,33.74538125,6.617416666666666,33.95711458333333,6.117377777777778,33.99233125000001,,,5.2633125000000005,34.07279583333334
2014-07-14 00:00:00+00:00,7.965533333333333,32.71907083333333,7.2286416666666655,33.631679166666665,6.775672916666667,33.9523,6.061397222222222,34.003029166666664,,,5.355229166666667,34.0633125
2014-07-15 00:00:00+00:00,8.231427083333333,32.49398333333333,7.433052083333334,33.4857125,6.966447916666667,33.93548125,6.109294444444444,33.99951319444445,,,5.463916666666667,34.05139583333334
2014-07-16 00:00:00+00:00,8.486327083333334,32.45105625,7.690068749999999,33.495547916666666,7.049804166666668,33.928743749999995,6.123200000000001,33.99615625,,,5.422812499999999,34.05677708333334
2014-07-17 00:00:00+00:00,8.568258333333333,32.44397708333333,7.718516666666666,33.497529166666666,6.959904166666667,33.93400208333333,6.061136111111111,34.00074652777778,,,5.538333333333334,34.04665416666666
2014-07-18 00:00:00+00:00,8.479979166666666,32.453404166666665,7.680210416666665,33.50342083333333,6.900870833333333,33.92782916666667,6.074077083333333,33.999915277777774,,,5.474791666666666,34.05485208333333
2014-07-19 00:00:00+00:00,8.598004166666668,32.44933541666666,7.643833333333333,33.44928541666667,7.0025312500000005,33.92422708333333,6.1073875,33.995620833333334,,,5.552437499999999,34.04613125
2014-07-20 00:00:00+00:00,8.706795833333333,32.41266458333333,7.652208333333334,33.42762083333333,7.1302666666666665,33.921047916666666,6.146677777777779,33.99599027777778,,,5.5434375,34.047164583333334
2014-07-21 00:00:00+00:00,8.738097916666666,32.419337500000005,7.643237500000001,33.43233958333334,7.10570625,33.92069583333333,6.243075,33.987436111111116,,,5.394479166666666,34.06470208333334
2014-07-22 00:00:00+00:00,8.751758333333333,32.411893750000004,7.6448937500000005,33.44380625,7.073391666666666,33.91895625,6.335941666666667,33.97880763888889,,,5.397895833333333,34.063266666666664
2014-07-23 00:00:00+00:00,8.685335416666666,32.41059166666667,7.641672916666667,33.434175,6.964377083333333,33.92727083333333,6.332762499999999,33.97996458333333,,,5.540729166666668,34.046452083333335
2014-07-24 00:00:00+00:00,8.813291666666666,32.428604166666666,7.609966666666668,33.44112916666666,6.89440625,33.93222291666667,6.323566666666666,33.97990208333333,,,5.559895833333333,34.04646458333334
2014-07-25 00:00:00+00:00,8.656010416666668,32.433022916666665,7.602250000000001,33.451422916666665,6.932960416666667,33.93012916666667,6.312516666666666,33.981889583333334,,,5.705604166666667,34.03182916666667
2014-07-26 00:00:00+00:00,8.381841666666666,32.455785416666664,7.570460416666667,33.49586875,6.930983333333334,33.9280125,6.439673611111112,33.97162847222222,,,5.530625000000001,34.05244583333333
2014-07-27 00:00:00+00:00,8.241658333333332,32.4832125,7.544041666666668,33.52582916666667,6.949983333333333,33.925779166666665,6.454427777777777,33.9697125,,,5.457416666666667,34.06230833333333
2014-07-28 00:00:00+00:00,8.297389583333333,32.48600833333334,7.323079166666666,33.45638958333333,6.922654166666668,33.93001875,6.37859375,33.975379861111115,,,5.507437499999999,34.056512500000004
2014-07-29 00:00:00+00:00,8.553595833333333,32.454197916666665,7.270033333333333,33.37385833333333,6.90865625,33.92733125,6.3140423611111105,33.98143125,,,5.466874999999999,34.060849999999995
2014-07-30 00:00:00+00:00,8.961083333333335,32.397666666666666,7.471522916666667,33.34650833333333,7.058516666666667,33.92311458333334,6.312024305555555,33.98076180555555,,,5.442625,34.06372708333333
2014-07-31 00:00:00+00:00,8.958943750000001,32.396562499999995,7.595060416666667,33.28533958333333,7.030060416666665,33.926772916666664,6.33178125,33.97959583333333,,,5.406145833333333,34.068843750000006
2014-08-01 00:00:00+00:00,9.4594625,32.357897916666666,7.639683333333334,33.2729875,7.016556250000001,33.92096874999999,6.322666666666667,33.97974791666667,,,5.4502291666666665,34.062733333333334
2014-08-02 00:00:00+00:00,9.004329166666666,32.395722916666664,7.63283125,33.271525,7.081620833333332,33.926197916666666,6.28070625,33.98410138888889,,,5.3818125,34.072356250000006
2014-08-03 00:00:00+00:00,9.106839583333334,32.39646041666666,7.558441666666667,33.25763125,7.0797687499999995,33.91667916666666,6.221000694444444,33.98935694444444,,,5.2910625,34.08408333333333
2014-08-04 00:00:00+00:00,9.176189583333333,32.40960208333333,7.620127083333332,33.306843750000006,7.075777083333333,33.91897916666667,6.192228472222222,33.990229166666666,,,5.303541666666667,34.08139791666667
2014-08-05 00:00:00+00:00,9.1663625,32.399852083333336,7.5737375,33.294575,7.1028416666666665,33.91826666666667,6.138238194444444,33.990170138888885,,,5.361479166666666,34.071525
2014-08-06 00:00:00+00:00,9.250872916666667,32.40034375,7.381347916666667,33.29281458333333,7.112658333333333,33.91288541666667,6.126095833333333,33.98266736111111,,,5.373916666666666,34.06982708333334
2014-08-07 00:00:00+00:00,9.127029166666667,32.41862708333333,7.192306250000001,33.2239125,7.014291666666668,33.92264791666667,6.266290277777778,33.984465972222225,,,5.356583333333333,34.065149999999996
2014-08-08 00:00:00+00:00,9.165181250000002,32.41101041666666,7.524279166666666,33.30648541666667,7.0738375,33.909820833333335,6.297131944444444,33.982818055555555,,,5.3605625,34.06314583333333
2014-08-09 00:00:00+00:00,9.194943750000002,32.40518125,7.325508333333332,33.26914375,7.179881250000001,33.89797708333333,6.263640277777778,33.98471111111111,,,5.3513125000000015,34.06237083333333
2014-08-10 00:00:00+00:00,9.078089583333334,32.3999625,7.3827437499999995,33.32523750000001,7.0925375,33.90061666666667,6.28785625,33.98394375000001,,,5.324229166666666,34.06330208333333
2014-08-11 00:00:00+00:00,8.7560375,32.429412500000005,7.442145833333332,33.36688541666666,7.015583333333333,33.907972916666665,6.332751388888889,33.980277083333334,,,5.3031250000000005,34.06206875
2014-08-12 00:00:00+00:00,8.657939583333333,32.45103125,7.829010416666667,33.4182625,7.072708333333334,33.91061666666667,6.284690277777778,33.98441597222222,,,5.261,34.07148541666667
2014-08-13 00:00:00+00:00,8.619272916666667,32.461452083333334,8.013127083333332,33.4152,7.163020833333334,33.895372916666666,6.312791666666666,33.98231527777778,,,5.313208333333333,34.0680875
2014-08-14 00:00:00+00:00,8.680529166666666,32.439647916666665,7.995120833333334,33.385574999999996,7.280722916666666,33.878454166666664,6.336455555555555,33.97980347222222,,,5.347416666666667,34.066975000000006
2014-08-15 00:00:00+00:00,8.684064583333333,32.44102083333333,7.891568750000001,33.322460416666665,7.094489583333332,33.856310416666666,6.2855687499999995,33.98426041666667,,,5.338354166666668,34.07425
2014-08-16 00:00:00+00:00,8.900264583333334,32.41983333333334,7.558139583333333,33.24985416666667,6.902349999999999,33.88098958333333,6.282819444444445,33.98650972222222,,,5.286145833333333,34.079914583333334
2014-08-17 00:00:00+00:00,8.762243750000001,32.43324583333333,7.212260416666667,33.18984791666667,6.837579166666667,33.921012499999996,6.343043055555556,33.98233055555555,,,5.321625,34.075968749999994
2014-08-18 00:00:00+00:00,8.868727083333333,32.42600625,7.39378125,33.263304166666664,6.816881250000001,33.936289583333334,6.382375694444445,33.97882083333333,,,5.4336875000000004,34.0619
2014-08-19 00:00:00+00:00,8.793320833333334,32.430375000000005,7.382574999999999,33.278077083333336,6.9617125,33.936381250000004,6.32060625,33.988207638888895,,,5.439,34.06314375
2014-08-20 00:00:00+00:00,8.778864583333334,32.42899791666667,7.380610416666666,33.30675208333333,6.992783333333333,33.930729166666666,6.3716736111111105,33.9841875,,,5.351270833333333,34.0754125
2014-08-21 00:00:00+00:00,8.714172916666667,32.42607916666667,7.316910416666666,33.372760416666665,7.067729166666666,33.92140833333333,6.402003472222223,33.981833333333334,,,5.3537083333333335,34.0748125
2014-08-22 00:00:00+00:00,8.829547916666668,32.41354375,7.324524999999999,33.38207500000001,7.130047916666666,33.91144166666667,6.4709666666666665,33.97662430555555,,,5.322500000000001,34.07850833333333
2014-08-23 00:00:00+00:00,8.779906250000002,32.42107291666667,7.35280625,33.40781041666667,7.135783333333333,33.90686041666667,6.475599305555556,33.976810416666666,,,5.3016875,34.080764583333334
2014-08-24 00:00:00+00:00,8.497620833333334,32.45399791666667,7.448410416666667,33.443129166666665,7.173581250000001,33.892741666666666,6.447831944444444,33.97902222222222,,,5.312708333333333,34.07899583333333
2014-08-25 00:00:00+00:00,8.4201,32.47543124999999,7.485414583333333,33.452237499999995,7.149575,33.879508333333334,6.460034027777777,33.97847777777778,,,5.271083333333333,34.08365416666666
2014-08-26 00:00:00+00:00,8.457939583333333,32.460289583333335,7.477475000000001,33.4522375,7.134741666666667,33.87717916666667,6.430965972222221,33.980312500000004,,,5.302770833333334,34.07873958333334
2014-08-27 00:00:00+00:00,8.556714583333333,32.446925,7.355666666666667,33.40669375,7.098152083333332,33.856316666666665,6.485251388888888,33.97484513888888,,,5.3140624999999995,34.07633125
2014-08-28 00:00:00+00:00,8.696602083333334,32.4355625,7.2470083333333335,33.3230125,7.139702083333333,33.801812500000004,6.497088194444444,33.97297152777778,,,5.2978125,34.07679166666667
2014-08-29 00:00:00+00:00,8.605925,32.445391666666666,7.1302312500000005,33.240029166666666,7.086689583333334,33.904122916666665,6.517236111111111,33.970243749999995,,,5.2974375,34.07570625
2014-08-30 00:00:00+00:00,8.52565,32.44640416666667,7.277727083333333,33.34355,7.042224999999999,33.92259583333333,6.533903472222223,33.968324305555555,,,5.254520833333333,34.07765625
2014-08-31 00:00:00+00:00,8.995697916666666,32.46690208333333,7.335102083333333,33.49030833333333,7.012347916666666,33.92388125,6.558859027777778,33.96539027777778,,,5.253,34.077133333333336
2014-09-01 00:00:00+00:00,8.955093750000001,32.581127083333335,7.445575000000001,33.588193749999995,7.010483333333333,33.926091666666665,6.550213194444444,33.965724305555554,,,5.319875,34.06999166666666
2014-09-02 00:00:00+00:00,9.16286875,32.503570833333335,7.543464583333333,33.54548333333333,7.08029375,33.92115625,6.494534722222223,33.96938888888889,,,5.293625,34.073489583333334
2014-09-03 00:00:00+00:00,9.55085625,32.31061666666667,7.488604166666668,33.50355416666667,7.029162500000001,33.92409166666666,6.456766666666667,33.97289375,,,5.2073125000000005,34.082875
2014-09-04 00:00:00+00:00,9.276414583333333,32.3752375,7.413504166666667,33.425691666666665,7.076872916666666,33.91907916666667,6.471186111111111,33.96815138888889,,,5.156875,34.08890208333333
2014-09-05 00:00:00+00:00,9.1516125,32.41378125,7.3817958333333324,33.38961041666666,7.045087500000001,33.92256875,6.463997222222222,33.97137430555556,,,5.0986666666666665,34.096818750000004
2014-09-06 00:00:00+00:00,9.172989583333333,32.4164,7.501654166666666,33.50957708333333,7.001235416666667,33.9281875,6.474178472222222,33.97044444444444,,,5.004437500000001,34.109433333333335
2014-09-07 00:00:00+00:00,9.083943750000001,32.41913541666667,7.449999999999999,33.41511041666667,7.020383333333332,33.93131875,6.4333479166666665,33.97314791666666,,,5.010958333333334,34.11043958333333
2014-09-08 00:00:00+00:00,9.034593749999999,32.422552083333336,7.392947916666667,33.395731250000004,7.08779375,33.92252916666666,6.5058493055555555,33.96715,,,5.0648124999999995,34.10612916666667
2014-09-09 00:00:00+00:00,9.209491666666667,32.404608333333336,7.382268749999999,33.417458333333336,7.075872916666666,33.912897916666665,6.484742361111111,33.96945138888889,,,5.052291666666666,34.10825
2014-09-10 00:00:00+00:00,8.8553375,32.43385,7.500158333333334,33.51498125,7.12901875,33.91771458333333,6.4801777777777785,33.97142430555555,,,5.082333333333334,34.09863541666667
2014-09-11 00:00:00+00:00,9.0196625,32.435970833333336,7.4994708333333335,33.51192291666666,7.075658333333333,33.92473125,6.4951638888888885,33.972858333333335,,,5.187604166666667,34.08254791666667
2014-09-12 00:00:00+00:00,8.884147916666668,32.46046875,7.5047708333333345,33.50255416666667,7.026595833333334,33.92656041666667,6.379540972222222,33.98149375,,,5.217270833333333,34.08365625
2014-09-13 00:00:00+00:00,8.74336875,32.502,7.510183333333333,33.569654166666666,7.017614583333334,33.92258125,6.40077638888889,33.97898333333333,,,5.113020833333334,34.09802291666667
2014-09-14 00:00:00+00:00,8.66111875,32.487772916666664,7.4193187499999995,33.50239583333333,7.033835416666666,33.92828541666667,6.483050694444445,33.97264444444445,,,5.1550625,34.09310416666667
2014-09-15 00:00:00+00:00,9.75781875,32.529931250000004,7.435893750000001,33.52195416666667,7.081558333333334,33.920125,6.593754861111112,33.96586249999999,,,5.109729166666667,34.09797083333333
2014-09-16 00:00:00+00:00,9.413039583333333,32.56672916666667,7.486385416666667,33.582647916666666,7.088333333333334,33.92271875,6.658759722222222,33.959981250000006,,,5.185479166666667,34.08860833333333
2014-09-17 00:00:00+00:00,8.723091666666667,32.61730625,7.580583333333333,33.57701666666667,7.1474625000000005,33.92100833333333,6.587952083333333,33.96691388888889,,,5.314020833333333,34.07584166666667
2014-09-18 00:00:00+00:00,8.345770833333333,32.554568749999994,7.69075625,33.5114375,7.250754166666667,33.90877291666667,6.615185416666667,33.96590416666666,,,5.418916666666667,34.06499791666666
2014-09-19 00:00:00+00:00,8.380685416666667,32.51422083333333,7.6440375,33.58487083333333,7.338443750000001,33.902002083333336,6.762007638888889,33.95472708333333,,,5.45825,34.0612
2014-09-20 00:00:00+00:00,8.380654166666666,32.50307708333333,7.6477062500000015,33.57075416666667,7.255131250000001,33.91005416666667,6.862197916666667,33.94707708333333,,,5.406583333333334,34.066783333333326
2014-09-21 00:00:00+00:00,8.277722916666667,32.54064375,7.627927083333333,33.5861625,7.279149999999999,33.90741666666667,6.778853472222222,33.949715972222215,,,5.379895833333333,34.0699
2014-09-22 00:00:00+00:00,8.210402083333333,32.53763958333334,7.628897916666666,33.59193333333334,7.2546125,33.902095833333334,6.752032638888888,33.95241875,,,5.432375,34.064025
2014-09-23 00:00:00+00:00,8.179658333333334,32.55115625,7.65559375,33.592175,7.330906250000001,33.89858958333334,6.835461111111111,33.95301041666667,,,5.456458333333334,34.06280208333333
2014-09-24 00:00:00+00:00,8.0890875,32.62142291666667,7.655414583333333,33.59644583333333,7.3641604166666665,33.889343749999995,7.050717361111111,33.9377375,,,5.298125,34.08223125
2014-09-25 00:00:00+00:00,8.097804166666668,32.67945,7.631733333333333,33.62017083333333,7.379345833333335,33.877189583333326,7.191602083333333,33.912930555555555,,,5.374770833333333,34.07233541666667
2014-09-26 00:00:00+00:00,8.083464583333333,32.71418125,7.673699999999999,33.53485416666667,7.419566666666667,33.87538541666667,6.9862312499999994,33.93607777777778,,,5.724708333333333,34.031143750000005
2014-09-27 00:00:00+00:00,7.975208333333334,32.75622083333334,7.645070833333333,33.62980833333334,7.462697916666667,33.86659375,7.207073611111111,33.913390972222224,,,5.553354166666666,34.0506
2014-09-28 00:00:00+00:00,7.978552083333334,32.76024583333333,7.679572916666667,33.64582708333333,7.459600000000001,33.85622291666667,7.303749999999998,33.89349861111111,,,5.411541666666667,34.065435416666666
2014-09-29 00:00:00+00:00,8.02216875,32.713770833333335,7.65519375,33.64689583333333,7.515704166666666,33.838837500000004,7.091652083333333,33.91926041666667,,,5.393083333333333,34.06777291666666
2014-09-30 00:00:00+00:00,7.9293458333333335,32.74915416666666,7.691572916666668,33.62021458333333,7.529797916666666,33.84000416666667,7.124127083333333,33.91717222222222,,,5.255166666666667,34.08506875
2014-10-01 00:00:00+00:00,7.98505,32.7461125,7.69643125,33.58597291666667,7.596289583333333,33.86948125,7.053056944444445,33.93071805555556,,,5.273916666666667,34.08245
2014-10-02 00:00:00+00:00,7.956170833333334,32.77393958333333,7.715831250000001,33.5492125,7.48989375,33.85670833333334,6.9677597222222225,33.93378958333333,,,5.242479166666667,34.08702916666667
2014-10-03 00:00:00+00:00,7.963008333333334,32.773358333333334,7.661610416666666,33.546985416666665,7.477235416666666,33.84881458333333,6.860073611111111,33.93961597222222,,,5.159166666666667,34.098929166666665
2014-10-04 00:00:00+00:00,8.039627083333334,32.72586875,7.686495833333333,33.57268333333334,7.441285416666666,33.843925000000006,6.663629861111111,33.95590625,,,5.097270833333334,34.106991666666666
2014-10-05 00:00:00+00:00,7.942770833333334,32.80981666666667,7.653383333333333,33.611522916666665,7.447395833333334,33.842729166666665,6.65393888888889,33.96697430555556,,,5.149854166666667,34.09885416666666
2014-10-06 00:00:00+00:00,8.199102083333335,32.82532708333333,7.6500125,33.60698541666667,7.435647916666667,33.83295416666667,6.61060625,33.97564236111111,,,5.171916666666667,34.094939583333336
2014-10-07 00:00:00+00:00,8.299827083333334,32.844035416666664,7.650535416666666,33.590814583333334,7.4564666666666675,33.85443333333333,6.618127777777777,33.974697222222225,,,5.14125,34.09913125
2014-10-08 00:00:00+00:00,8.23261875,32.83052708333333,7.656056249999999,33.62796458333333,7.476956250000001,33.863268749999996,6.508880555555555,33.97769513888889,,,5.219833333333334,34.08757083333334
2014-10-09 00:00:00+00:00,8.28233125,32.83952291666667,7.695875000000001,33.67367291666667,7.463572916666666,33.86996666666667,6.481102083333333,33.97737013888889,,,5.298625,34.076991666666665
2014-10-10 00:00:00+00:00,8.359764583333332,32.70565416666667,7.658885416666667,33.57237083333334,7.355108333333334,33.891672916666664,6.458440972222222,33.97648125,,,5.298729166666667,34.07832291666667
2014-10-11 00:00:00+00:00,8.282675,32.542879166666665,7.715654166666667,33.55269166666667,7.353902083333334,33.881310416666665,6.40877638888889,33.97550277777778,,,5.2940625,34.07929583333333
2014-10-12 00:00:00+00:00,8.27549375,32.502172916666666,7.602370833333334,33.446645833333335,7.281891666666667,33.89055625,6.5093125,33.97100208333333,,,5.329104166666666,34.073485416666664
2014-10-13 00:00:00+00:00,8.58250625,32.46301458333333,7.568447916666666,33.38572916666667,7.341160416666667,33.867410416666665,6.47400625,33.967749999999995,,,5.34475,34.06818125
2014-10-14 00:00:00+00:00,8.584447916666667,32.46624791666667,7.579097916666666,33.366735416666664,7.410664583333333,33.86457916666667,6.54104375,33.96112986111111,,,5.327166666666667,34.0664
2014-10-15 00:00:00+00:00,8.5476625,32.469166666666666,7.660939583333334,33.40721249999999,7.449762499999999,33.86473541666667,6.557890972222222,33.966658333333335,,,5.348395833333334,34.06329375
2014-10-16 00:00:00+00:00,8.344047916666668,32.51103333333333,7.678110416666667,33.4893875,7.418510416666666,33.86202083333333,6.668801388888889,33.96196736111111,,,5.358979166666667,34.063120833333336
2014-10-17 00:00:00+00:00,9.285375,32.54469583333333,7.70935,33.48270416666667,7.625677083333334,33.86196041666667,6.883457638888888,33.94947083333333,,,5.5213125000000005,34.042254166666666
2014-10-18 00:00:00+00:00,8.681231250000002,32.63661875,7.7200375,33.489702083333334,7.516689583333334,33.83875833333334,7.171510416666668,33.92464861111111,,,5.547208333333334,34.04363125
2014-10-19 00:00:00+00:00,8.676277083333334,32.4915875,7.936429166666667,33.45722708333333,7.69183125,33.83948541666667,7.44713125,33.88950694444444,,,5.301020833333333,34.073254166666665
2014-10-20 00:00:00+00:00,9.230410416666667,32.46169166666667,7.883954166666666,33.47919791666667,7.828904166666668,33.81773125,7.291234027777778,33.91459444444445,,,5.516500000000001,34.045345833333336
2014-10-21 00:00:00+00:00,9.668635416666667,32.42455625,7.917341666666666,33.53029375,7.8862250000000005,33.81206041666667,7.483113194444444,33.89652638888889,,,5.3241875,34.07107708333333
2014-10-22 00:00:00+00:00,9.427772916666667,32.46972916666667,7.8577312500000005,33.52090208333333,7.713272916666667,33.79677083333333,7.515936111111112,33.88286944444444,,,5.527145833333333,34.04679375
2014-10-23 00:00:00+00:00,10.3327625,32.41393125,7.821914583333334,33.517266666666664,7.764845833333332,33.758604166666665,7.567432638888889,33.85614166666667,,,5.2920625,34.07697916666667
2014-10-24 00:00:00+00:00,10.0305625,32.41221041666666,7.899518750000001,33.54848125,7.7461375,33.7413875,7.534503472222223,33.87082847222223,,,5.402375,34.0632125
2014-10-25 00:00:00+00:00,9.750031250000001,32.4600625,7.928179166666666,33.4577875,7.753122916666666,33.74370625,7.24634375,33.92711736111111,,,5.443958333333334,34.05768333333334
2014-10-26 00:00:00+00:00,9.0568875,32.53625416666667,7.966570833333333,33.5486125,7.7795125,33.72251458333333,6.8934444444444445,33.94711527777778,,,5.410416666666667,34.06253958333333
2014-10-27 00:00:00+00:00,9.221725,32.448345833333335,7.944670833333333,33.41708125,7.8089249999999995,33.77640416666667,7.139672916666667,33.92729652777778,,,5.4234374999999995,34.060966666666666
2014-10-28 00:00:00+00:00,9.432554166666668,32.472550000000005,7.96915625,33.471552083333336,7.858372916666666,33.738166666666665,7.23120763888889,33.906054861111116,,,5.392374999999999,34.065302083333336
2014-10-29 00:00:00+00:00,9.623735416666667,32.46806875,7.965356249999999,33.47104375,7.851516666666666,33.736675,7.170633333333332,33.91758263888889,,,5.428875000000001,34.06168333333333
2014-10-30 00:00:00+00:00,9.530652083333333,32.4486,8.062075,33.41996041666667,7.880258333333334,33.76436041666667,7.148179861111111,33.92777986111111,,,5.395854166666666,34.06609791666667
2014-10-31 00:00:00+00:00,9.508858333333334,32.44041875,7.914385416666666,33.46314375,7.857952083333333,33.6951125,7.0505715277777785,33.939045138888886,,,5.323770833333334,34.07570833333333
2014-11-01 00:00:00+00:00,9.6793375,32.43926666666667,7.928889583333333,33.446266666666666,7.82873125,33.68932916666667,6.942307638888888,33.94377013888888,,,5.277500000000001,34.081485416666666
2014-11-02 00:00:00+00:00,9.900789583333333,32.39034375,7.934716666666667,33.44526875,7.7735125,33.74291875,6.904616666666667,33.94650763888889,,,5.235062500000001,34.08670625
2014-11-03 00:00:00+00:00,10.409141666666667,32.34808958333333,7.909299999999999,33.38966249999999,7.804414583333333,33.76096041666667,6.858818055555556,33.950445138888895,,,5.209458333333333,34.09101666666667
2014-11-04 00:00:00+00:00,11.013887500000001,32.28521666666666,7.872020833333334,33.235175000000005,7.841910416666667,33.75724375,6.803135416666667,33.95075555555556,,,5.237625,34.087214583333335
2014-11-05 00:00:00+00:00,11.620908333333334,32.230583333333335,7.8945875,33.275595833333334,7.87128125,33.805704166666665,6.814960416666667,33.95256388888889,,,5.24275,34.086125
2014-11-06 00:00:00+00:00,11.832135416666667,32.240454166666666,7.819452083333334,33.28386875,7.852302083333334,33.820447916666666,6.734721527777777,33.95990416666667,,,5.256916666666666,34.083841666666665
2014-11-07 00:00:00+00:00,11.817377083333332,32.25709166666667,7.756364583333333,33.28578958333333,7.550102083333333,33.81149166666667,6.5905499999999995,33.96653472222223,,,5.2746875,34.08085833333333
2014-11-08 00:00:00+00:00,11.472635416666668,32.27447291666667,7.748091666666667,33.27354166666667,7.553564583333333,33.791295833333336,6.497785416666667,33.9726513888889,,,5.276541666666667,34.08110625
2014-11-09 00:00:00+00:00,10.974822916666668,32.31056458333334,7.742341666666666,33.34021041666667,7.4960458333333335,33.81014166666667,6.377478472222222,33.98035625,,,5.134541666666666,34.09931666666666
2014-11-10 00:00:00+00:00,11.81852916666667,32.20257708333333,7.983922916666667,33.447439583333335,7.687754166666667,33.81460625,6.323220833333333,33.98203472222222,,,5.076645833333333,34.10774791666667
2014-11-11 00:00:00+00:00,12.81571875,32.08694791666667,8.001329166666666,33.48717083333333,7.705445833333333,33.83455625,6.30812361111111,33.97801944444445,,,5.0739375,34.10766458333334
2014-11-12 00:00:00+00:00,12.655758333333333,32.05098125,7.889964583333334,33.30951041666666,7.76094375,33.80158958333333,6.436771527777778,33.97351180555555,,,5.069770833333333,34.10702083333334
2014-11-13 00:00:00+00:00,12.014906250000001,32.11214375,8.009758333333332,33.162275,7.4986395833333335,33.77824999999999,6.233326388888888,33.98736458333334,,,4.955541666666666,34.122395833333336
2014-11-14 00:00:00+00:00,11.831879166666667,32.14204791666666,8.238847916666668,32.952620833333334,7.6115562500000005,33.72537083333333,6.118113888888889,33.989324305555556,,,4.995604166666666,34.11451041666667
